vehicle_id,category,brand,model_year,base_daily_rate,start_date,end_date,rental_length_days,day_of_week,month,city,avg_temp,rain,wind,avg_competitor_price,demand_index,final_daily_price
VEH-1268,Sedan,Mercedes,2018,116,2023-12-31,2024-01-02,2,6,12,Dammam,26.07,8.2,19.41,76.81,0.376,119.91
VEH-1269,Van,Kia,2015,211,2023-03-30,2023-04-12,13,3,3,Makkah,29.34,7.17,19.58,203.11,0.215,272.84
VEH-1270,Van,Hyundai,2015,267,2023-10-28,2023-11-09,12,5,10,Dammam,37.73,2.48,22.32,249.83,0.414,335.07
VEH-1271,Van,Hyundai,2017,221,2023-03-18,2023-03-22,4,5,3,Tabuk,34.76,4.23,12.82,244.42,0.285,252.72
VEH-1272,Van,Hyundai,2018,227,2023-04-23,2023-04-28,5,6,4,Dammam,22.79,1.07,22.48,228.94,0.508,242.52
VEH-1273,Luxury,BMW,2016,335,2023-02-06,2023-02-19,13,0,2,Makkah,42.72,0.8,13.18,298.73,0.196,352.6
VEH-1274,SUV,Mercedes,2022,227,2023-08-02,2023-08-14,12,2,8,Madinah,33.71,1.26,11.32,245.97,0.14,272.58
VEH-1275,Luxury,Toyota,2016,524,2023-09-26,2023-10-07,11,1,9,Khobar,30.22,0.54,15.62,527.98,0.032,532.11
VEH-1276,Van,BMW,2022,232,2023-12-05,2023-12-09,4,1,12,Makkah,24.14,1.07,21.33,210.67,0.383,257.99
VEH-1277,Luxury,Ford,2020,507,2023-02-28,2023-03-03,3,1,2,Riyadh,26.01,0.99,22.41,489.83,0.268,522.62
VEH-1278,Van,Ford,2020,192,2023-06-09,2023-06-20,11,4,6,Tabuk,39.13,0.6,9.51,192.49,0.21,234.11
VEH-1279,Economy,Hyundai,2023,100,2023-04-23,2023-05-01,8,6,4,Tabuk,32.52,3.79,28.54,111.46,0.049,136.47
VEH-1280,Van,Nissan,2016,266,2023-11-12,2023-11-22,10,6,11,Makkah,22.75,0.56,23.68,296.53,0.231,329.87
VEH-1281,Economy,Mercedes,2018,107,2023-09-16,2023-09-26,10,5,9,Dammam,38.78,9.86,21.17,114.55,0.404,156.94
VEH-1282,Van,Nissan,2019,251,2023-08-14,2023-08-25,11,0,8,Dammam,36.97,4.02,19.03,269.2,0.513,361.33
VEH-1283,Luxury,Kia,2021,406,2023-05-22,2023-06-01,10,0,5,Makkah,28.56,4.01,22.83,391.93,0.103,430.41
VEH-1284,Economy,Hyundai,2015,101,2023-10-09,2023-10-17,8,0,10,Dammam,43.28,3.85,9.39,113.44,0.172,133.85
VEH-1285,Luxury,BMW,2018,329,2023-03-23,2023-04-05,13,3,3,Tabuk,50.38,6.3,29.32,307.76,0.547,402.06
VEH-1286,SUV,Ford,2019,221,2023-05-01,2023-05-07,6,0,5,Khobar,39.35,12.55,26.67,214.97,0.171,267.87
VEH-1287,Sedan,Hyundai,2021,136,2023-08-14,2023-08-27,13,0,8,Riyadh,38.93,1.0,29.37,186.83,0.326,240.67
VEH-1288,Economy,BMW,2017,80,2023-11-02,2023-11-15,13,3,11,Jeddah,33.28,4.08,21.45,96.23,0.489,180.66
VEH-1289,Luxury,Hyundai,2023,324,2023-05-20,2023-05-23,3,5,5,Madinah,38.23,6.29,6.09,349.9,0.17,353.4
VEH-1290,Van,BMW,2020,214,2023-03-02,2023-03-07,5,3,3,Jeddah,32.45,6.83,11.42,210.37,0.415,240.48
VEH-1291,Economy,Ford,2015,72,2023-08-13,2023-08-18,5,6,8,Madinah,27.71,9.59,17.73,57.88,0.434,81.07
VEH-1292,Van,Ford,2019,214,2023-08-14,2023-08-19,5,0,8,Khobar,30.56,0.38,21.0,223.85,0.294,257.35
VEH-1293,Van,BMW,2020,184,2023-07-16,2023-07-27,11,6,7,Makkah,39.68,5.54,8.83,166.01,0.273,234.63
VEH-1294,Sedan,Kia,2020,100,2023-09-15,2023-09-20,5,4,9,Riyadh,39.86,1.34,22.09,119.79,0.111,120.02
VEH-1295,Van,Mercedes,2021,194,2023-08-29,2023-09-08,10,1,8,Dammam,27.96,0.4,16.55,221.75,0.15,252.88
VEH-1296,Luxury,Toyota,2020,366,2023-02-12,2023-02-23,11,6,2,Riyadh,45.93,5.85,9.94,367.41,0.08,398.33
VEH-1297,Van,Toyota,2017,211,2023-08-19,2023-08-29,10,5,8,Makkah,30.92,3.35,19.16,212.11,0.362,264.64
VEH-1298,Sedan,Kia,2022,136,2023-03-11,2023-03-21,10,5,3,Riyadh,32.99,5.72,27.33,129.68,0.08,142.99
VEH-1299,Sedan,Ford,2022,115,2023-11-17,2023-11-20,3,4,11,Dammam,26.78,4.56,12.18,107.42,0.249,143.76
VEH-1300,SUV,Mercedes,2018,174,2023-06-28,2023-07-05,7,2,6,Khobar,34.71,14.6,11.89,152.11,0.14,198.68
VEH-1301,SUV,BMW,2019,198,2023-06-27,2023-07-09,12,1,6,Dammam,29.65,0.31,7.11,202.57,0.168,266.2
VEH-1302,Van,Ford,2020,220,2023-06-30,2023-07-04,4,4,6,Dammam,28.12,3.14,24.85,229.03,0.18,256.92
VEH-1303,Luxury,Nissan,2016,315,2023-07-12,2023-07-15,3,2,7,Khobar,36.32,2.16,12.04,297.79,0.366,321.0
VEH-1304,Economy,Ford,2018,97,2023-07-01,2023-07-04,3,5,7,Khobar,31.74,2.17,27.56,116.82,0.334,165.52
VEH-1305,Luxury,BMW,2017,316,2023-01-30,2023-02-05,6,0,1,Dammam,40.93,0.86,19.15,334.84,0.382,349.07
VEH-1306,Van,BMW,2022,216,2023-04-07,2023-04-14,7,4,4,Khobar,24.26,3.03,20.92,203.58,0.247,219.54
VEH-1307,Economy,Kia,2019,75,2023-11-02,2023-11-14,12,3,11,Jeddah,28.02,5.12,9.09,94.52,0.716,157.53
VEH-1308,Sedan,Toyota,2022,134,2023-11-12,2023-11-15,3,6,11,Jeddah,35.05,0.55,16.61,114.8,0.623,196.19
VEH-1309,Van,Nissan,2015,232,2023-05-05,2023-05-13,8,4,5,Madinah,39.72,3.28,25.75,227.53,0.054,250.86
VEH-1310,Luxury,BMW,2016,467,2023-04-08,2023-04-14,6,5,4,Dammam,38.3,0.29,22.32,445.17,0.374,488.77
VEH-1311,SUV,Kia,2022,207,2023-09-19,2023-10-02,13,1,9,Dammam,30.66,0.61,22.68,204.24,0.152,224.57
VEH-1312,Van,Hyundai,2018,233,2023-10-24,2023-10-27,3,1,10,Dammam,24.4,9.4,21.83,233.12,0.436,261.09
VEH-1313,SUV,Mercedes,2017,182,2023-05-10,2023-05-13,3,2,5,Khobar,33.79,4.55,13.9,190.35,0.172,196.68
VEH-1314,Sedan,Hyundai,2023,103,2023-04-09,2023-04-15,6,6,4,Dammam,31.31,0.13,10.72,73.93,0.513,114.01
VEH-1315,Van,Mercedes,2020,244,2023-02-23,2023-03-03,8,3,2,Madinah,35.06,0.97,15.5,272.62,0.262,309.79
VEH-1316,Luxury,Nissan,2023,329,2023-06-17,2023-06-28,11,5,6,Madinah,35.93,1.44,9.03,296.53,0.156,350.32
VEH-1317,Van,Toyota,2019,255,2023-05-11,2023-05-19,8,3,5,Jeddah,42.8,2.98,21.52,267.51,0.244,323.63
VEH-1318,Economy,BMW,2018,105,2023-04-11,2023-04-13,2,1,4,Tabuk,35.35,0.69,18.68,125.98,0.229,150.03
VEH-1319,Sedan,Hyundai,2023,105,2023-01-24,2023-02-01,8,1,1,Tabuk,31.4,10.45,21.14,123.51,0.605,180.78
VEH-1320,Van,Toyota,2017,191,2023-07-04,2023-07-17,13,1,7,Dammam,23.8,2.82,15.95,213.24,0.189,252.93
VEH-1321,SUV,Toyota,2023,205,2023-07-08,2023-07-18,10,5,7,Makkah,40.32,0.95,26.84,155.28,0.431,233.95
VEH-1322,Economy,Mercedes,2015,111,2023-06-30,2023-07-03,3,4,6,Madinah,31.55,4.28,11.2,112.5,0.251,116.98
VEH-1323,Van,Ford,2021,215,2023-01-29,2023-02-09,11,6,1,Madinah,25.95,3.33,17.7,242.55,0.62,297.0
VEH-1324,Luxury,Kia,2022,396,2023-01-10,2023-01-18,8,1,1,Dammam,18.29,3.62,15.25,393.28,0.42,447.5
VEH-1325,Sedan,Kia,2021,135,2023-07-31,2023-08-10,10,0,7,Jeddah,29.67,1.46,16.81,124.01,0.238,166.24
VEH-1326,Economy,Mercedes,2015,119,2023-12-21,2023-12-24,3,3,12,Dammam,42.74,0.74,12.2,153.92,0.342,174.76
VEH-1327,Luxury,Ford,2019,594,2023-05-31,2023-06-13,13,2,5,Dammam,32.74,4.68,15.89,588.16,0.355,644.23
VEH-1328,Luxury,Toyota,2017,446,2023-11-17,2023-11-29,12,4,11,Madinah,40.37,2.59,13.78,446.35,0.438,518.85
VEH-1329,Sedan,Ford,2021,116,2023-11-30,2023-12-03,3,3,11,Madinah,43.53,2.92,10.52,151.27,0.519,191.24
VEH-1330,SUV,Toyota,2017,164,2023-03-19,2023-03-27,8,6,3,Makkah,29.58,0.94,12.31,140.63,0.259,198.21
VEH-1331,SUV,BMW,2015,187,2023-11-16,2023-11-24,8,3,11,Makkah,30.52,1.61,18.64,172.45,0.28,228.86
VEH-1332,Economy,Kia,2019,89,2023-07-18,2023-07-29,11,1,7,Tabuk,33.97,1.79,16.3,93.71,0.14,98.3
VEH-1333,Economy,Hyundai,2022,116,2023-01-23,2023-01-24,1,0,1,Jeddah,38.94,3.02,14.01,131.16,0.141,161.07
VEH-1334,Economy,Toyota,2020,82,2023-04-15,2023-04-27,12,5,4,Jeddah,35.01,7.3,18.35,77.07,0.456,115.92
VEH-1335,Luxury,Nissan,2018,545,2023-01-06,2023-01-09,3,4,1,Makkah,43.16,1.97,19.88,560.33,0.119,582.16
VEH-1336,Economy,BMW,2015,112,2023-10-07,2023-10-16,9,5,10,Khobar,42.26,2.52,8.59,114.02,0.366,151.25
VEH-1337,SUV,Nissan,2016,152,2023-05-11,2023-05-12,1,3,5,Makkah,31.18,6.09,26.85,149.35,0.152,171.41
VEH-1338,Van,Mercedes,2019,241,2023-11-14,2023-11-21,7,1,11,Tabuk,31.37,6.13,23.64,207.43,0.158,242.42
VEH-1339,Luxury,BMW,2017,546,2023-07-27,2023-08-04,8,3,7,Jeddah,42.53,6.86,11.68,534.67,0.444,599.35
VEH-1340,Luxury,Mercedes,2022,546,2023-07-25,2023-08-05,11,1,7,Riyadh,19.69,6.99,17.08,553.58,0.475,596.25
VEH-1341,SUV,Ford,2015,178,2023-11-01,2023-11-12,11,2,11,Khobar,34.98,1.44,14.79,195.95,0.08,249.86
VEH-1342,SUV,Ford,2015,207,2023-12-20,2023-12-21,1,2,12,Tabuk,29.93,1.49,17.88,160.69,0.221,201.12
VEH-1343,Van,Nissan,2017,210,2023-08-16,2023-08-26,10,2,8,Riyadh,34.33,4.24,29.13,232.63,0.121,244.65
VEH-1344,Sedan,Hyundai,2020,121,2023-03-01,2023-03-03,2,2,3,Makkah,30.31,2.89,18.93,107.38,0.368,135.98
VEH-1345,SUV,Mercedes,2018,235,2023-06-30,2023-07-07,7,4,6,Makkah,30.68,4.83,13.0,248.35,0.146,266.65
VEH-1346,Sedan,Nissan,2022,116,2023-04-24,2023-05-07,13,0,4,Riyadh,30.29,8.28,13.49,120.31,0.382,155.68
VEH-1347,Van,BMW,2020,183,2023-05-25,2023-05-30,5,3,5,Tabuk,41.95,4.06,17.65,189.35,0.215,205.77
VEH-1348,Van,Kia,2019,211,2023-03-28,2023-04-05,8,1,3,Riyadh,42.06,7.73,17.43,191.3,0.1,221.24
VEH-1349,Sedan,Hyundai,2015,134,2023-11-30,2023-12-05,5,3,11,Jeddah,31.62,0.27,17.33,146.3,0.319,185.24
VEH-1350,Sedan,Kia,2019,140,2023-05-21,2023-05-26,5,6,5,Riyadh,32.69,0.45,15.18,146.41,0.056,165.28
VEH-1351,SUV,Nissan,2023,202,2023-10-08,2023-10-09,1,6,10,Riyadh,51.15,5.2,17.26,188.52,0.269,236.08
VEH-1352,SUV,Kia,2016,187,2023-11-24,2023-12-06,12,4,11,Madinah,25.13,0.74,13.85,186.22,0.087,220.78
VEH-1353,SUV,Kia,2020,203,2023-02-27,2023-03-02,3,0,2,Khobar,46.56,2.61,17.45,222.34,0.668,289.94
VEH-1354,Luxury,Kia,2015,310,2023-12-14,2023-12-21,7,3,12,Tabuk,25.04,1.07,14.39,289.84,0.119,302.01
VEH-1355,Luxury,Hyundai,2023,426,2023-08-03,2023-08-10,7,3,8,Tabuk,30.79,2.19,8.87,439.91,0.267,466.4
VEH-1356,Luxury,Toyota,2021,488,2023-01-05,2023-01-11,6,3,1,Madinah,25.51,6.78,18.19,525.39,0.052,549.43
VEH-1357,SUV,Nissan,2016,231,2023-03-03,2023-03-06,3,4,3,Makkah,28.49,0.36,11.69,199.1,0.379,221.89
VEH-1358,Sedan,Hyundai,2019,148,2023-04-03,2023-04-12,9,0,4,Khobar,42.19,5.63,22.14,164.99,0.112,196.39
VEH-1359,Van,Toyota,2019,260,2023-07-19,2023-07-23,4,2,7,Jeddah,32.91,6.51,3.32,264.22,0.285,303.83
VEH-1360,SUV,Nissan,2023,226,2023-04-29,2023-05-08,9,5,4,Makkah,26.12,0.77,21.39,212.61,0.12,228.48
VEH-1361,Luxury,Toyota,2020,347,2023-04-20,2023-05-02,12,3,4,Makkah,25.96,3.31,20.04,323.39,0.102,363.56
VEH-1362,SUV,Ford,2023,245,2023-03-23,2023-04-05,13,3,3,Jeddah,33.97,1.01,22.72,221.95,0.292,277.46
VEH-1363,Van,Hyundai,2023,219,2023-12-18,2023-12-30,12,0,12,Madinah,28.66,0.9,26.47,229.17,0.411,300.19
VEH-1364,SUV,Mercedes,2021,225,2023-03-10,2023-03-12,2,4,3,Dammam,26.28,3.92,17.1,260.5,0.423,288.53
VEH-1365,Van,Nissan,2020,210,2023-11-03,2023-11-12,9,4,11,Khobar,30.77,3.68,17.28,214.67,0.2,245.55
VEH-1366,Luxury,Kia,2022,407,2023-08-02,2023-08-05,3,2,8,Madinah,28.3,2.03,21.9,396.83,0.068,414.43
VEH-1367,SUV,BMW,2019,220,2023-02-06,2023-02-14,8,0,2,Tabuk,21.23,1.49,14.88,215.79,0.313,253.06
VEH-1368,Luxury,Toyota,2022,474,2023-10-06,2023-10-19,13,4,10,Madinah,27.66,0.28,30.29,446.92,0.322,482.02
VEH-1369,Luxury,Kia,2018,349,2023-04-14,2023-04-16,2,4,4,Madinah,39.71,3.13,22.86,337.62,0.393,378.85
VEH-1370,Van,Ford,2016,234,2023-10-27,2023-11-02,6,4,10,Madinah,36.89,1.43,22.96,207.56,0.202,259.87
VEH-1371,Van,Hyundai,2022,276,2023-10-30,2023-10-31,1,0,10,Khobar,37.83,8.55,11.28,299.24,0.435,312.7
VEH-1372,Sedan,Hyundai,2019,123,2023-06-05,2023-06-10,5,0,6,Madinah,27.41,1.98,27.82,145.88,0.197,149.73
VEH-1373,SUV,Toyota,2020,151,2023-02-04,2023-02-06,2,5,2,Makkah,23.16,4.15,18.34,122.93,0.075,141.5
VEH-1374,Economy,Toyota,2015,88,2023-06-02,2023-06-03,1,4,6,Khobar,37.54,5.03,25.53,79.78,0.338,86.28
VEH-1375,Luxury,Toyota,2018,494,2023-09-15,2023-09-24,9,4,9,Jeddah,35.64,2.19,19.13,482.72,0.378,522.74
VEH-1376,Economy,Hyundai,2015,94,2023-06-01,2023-06-14,13,3,6,Khobar,35.33,2.49,14.91,121.37,0.102,156.37
VEH-1377,Luxury,Nissan,2018,371,2023-01-05,2023-01-08,3,3,1,Madinah,29.61,4.06,19.67,433.69,0.231,424.05
VEH-1378,Sedan,Toyota,2021,102,2023-05-19,2023-05-29,10,4,5,Khobar,35.19,0.08,19.54,100.9,0.418,176.03
VEH-1379,Van,Hyundai,2017,180,2023-07-28,2023-07-31,3,4,7,Jeddah,26.86,2.68,16.86,190.13,0.139,202.98
VEH-1380,Sedan,BMW,2023,124,2023-08-28,2023-09-08,11,0,8,Makkah,49.85,6.62,19.6,108.12,0.549,207.59
VEH-1381,Sedan,Ford,2015,108,2023-12-04,2023-12-11,7,0,12,Makkah,25.94,0.27,26.04,127.68,0.108,158.63
VEH-1382,Luxury,Toyota,2022,411,2023-01-31,2023-02-10,10,1,1,Riyadh,38.29,2.94,16.7,407.96,0.468,489.58
VEH-1383,SUV,Ford,2020,175,2023-03-14,2023-03-18,4,1,3,Tabuk,29.92,2.95,19.86,172.52,0.083,189.67
VEH-1384,Luxury,Hyundai,2018,595,2023-10-14,2023-10-22,8,5,10,Jeddah,16.6,4.17,14.19,595.41,0.074,612.25
VEH-1385,Sedan,Hyundai,2021,130,2023-01-30,2023-02-09,10,0,1,Tabuk,25.0,3.25,21.63,112.64,0.324,160.74
VEH-1386,Sedan,Ford,2017,131,2023-07-11,2023-07-23,12,1,7,Dammam,31.94,0.5,18.92,100.34,0.15,164.7
VEH-1387,SUV,Mercedes,2016,163,2023-01-16,2023-01-21,5,0,1,Tabuk,24.62,12.83,24.38,174.79,0.25,191.41
VEH-1388,Sedan,Ford,2015,117,2023-11-08,2023-11-12,4,2,11,Dammam,32.29,4.98,14.8,118.12,0.216,154.45
VEH-1389,Van,Mercedes,2021,184,2023-10-12,2023-10-16,4,3,10,Madinah,41.37,8.36,11.06,198.76,0.662,240.54
VEH-1390,Economy,BMW,2018,106,2023-02-15,2023-02-26,11,2,2,Khobar,43.51,0.14,20.43,86.61,0.279,135.4
VEH-1391,Luxury,Kia,2023,497,2023-02-07,2023-02-12,5,1,2,Dammam,25.39,5.65,16.47,507.43,0.43,529.41
VEH-1392,Luxury,BMW,2016,329,2023-05-03,2023-05-16,13,2,5,Tabuk,36.95,6.53,12.05,320.65,0.107,350.54
VEH-1393,Sedan,Mercedes,2017,139,2023-12-24,2023-12-31,7,6,12,Riyadh,25.8,5.42,26.54,147.97,0.346,190.52
VEH-1394,Luxury,Kia,2021,476,2023-05-03,2023-05-06,3,2,5,Khobar,37.37,6.91,13.71,473.31,0.163,489.76
VEH-1395,Economy,Toyota,2015,103,2023-02-22,2023-02-26,4,2,2,Khobar,29.26,5.08,30.97,94.92,0.297,127.84
VEH-1396,SUV,Toyota,2023,182,2023-01-04,2023-01-15,11,2,1,Tabuk,31.66,6.79,23.89,152.64,0.297,182.32
VEH-1397,Luxury,Hyundai,2019,591,2023-06-23,2023-06-30,7,4,6,Dammam,31.54,6.39,21.49,633.04,0.456,662.76
VEH-1398,Sedan,Nissan,2020,136,2023-08-12,2023-08-21,9,5,8,Makkah,47.13,2.83,14.09,125.41,0.567,215.58
VEH-1399,Van,BMW,2018,192,2023-06-13,2023-06-23,10,1,6,Makkah,34.67,6.17,26.56,166.95,0.169,224.34
VEH-1400,Luxury,Mercedes,2016,451,2023-01-28,2023-01-29,1,5,1,Tabuk,29.39,1.83,21.12,448.72,0.259,465.63
VEH-1401,Economy,Toyota,2023,85,2023-10-07,2023-10-08,1,5,10,Tabuk,39.56,0.62,28.1,65.08,0.062,96.32
VEH-1402,SUV,Toyota,2018,177,2023-12-30,2024-01-07,8,5,12,Jeddah,31.1,1.48,16.52,152.99,0.039,180.18
VEH-1403,Van,Hyundai,2016,191,2023-02-27,2023-03-08,9,0,2,Madinah,38.61,2.03,17.03,189.6,0.426,257.36
VEH-1404,Economy,Kia,2018,100,2023-08-15,2023-08-20,5,1,8,Riyadh,36.98,0.83,13.84,87.02,0.03,93.56
VEH-1405,Van,Ford,2023,270,2023-06-04,2023-06-06,2,6,6,Madinah,27.19,5.43,21.94,265.05,0.09,273.23
VEH-1406,Economy,Kia,2017,86,2023-09-10,2023-09-20,10,6,9,Tabuk,37.74,5.91,24.16,94.95,0.228,150.56
VEH-1407,SUV,Kia,2022,174,2023-03-31,2023-04-09,9,4,3,Riyadh,32.81,2.67,19.97,175.15,0.346,218.51
VEH-1408,Luxury,Kia,2022,476,2023-08-23,2023-09-02,10,2,8,Dammam,43.03,1.59,25.32,477.03,0.454,566.22
VEH-1409,Luxury,BMW,2020,551,2023-05-29,2023-06-01,3,0,5,Madinah,37.8,2.62,11.88,590.02,0.422,615.54
VEH-1410,Sedan,Kia,2015,102,2023-09-04,2023-09-10,6,0,9,Makkah,43.92,4.6,20.49,98.62,0.241,139.63
VEH-1411,Van,Toyota,2019,194,2023-04-24,2023-05-04,10,0,4,Jeddah,27.71,4.86,27.86,185.93,0.212,229.06
VEH-1412,Economy,Mercedes,2017,74,2023-05-15,2023-05-27,12,0,5,Madinah,29.22,5.62,27.42,80.65,0.379,127.82
VEH-1413,Van,Ford,2019,266,2023-01-03,2023-01-04,1,1,1,Dammam,28.1,2.79,14.19,233.74,0.327,262.15
VEH-1414,Van,Ford,2016,267,2023-03-03,2023-03-05,2,4,3,Khobar,31.35,2.94,16.74,274.64,0.38,295.3
VEH-1415,Van,Hyundai,2019,267,2023-12-31,2024-01-13,13,6,12,Dammam,38.94,3.59,22.49,267.27,0.396,307.48
VEH-1416,Luxury,BMW,2022,474,2023-01-08,2023-01-17,9,6,1,Makkah,41.78,1.76,14.94,511.58,0.253,554.09
VEH-1417,Van,BMW,2016,253,2023-06-10,2023-06-19,9,5,6,Jeddah,35.24,5.77,34.72,272.64,0.15,288.13
VEH-1418,Economy,BMW,2019,103,2023-03-21,2023-04-02,12,1,3,Jeddah,34.9,3.23,18.27,119.64,0.381,176.94
VEH-1419,SUV,BMW,2015,154,2023-05-01,2023-05-08,7,0,5,Riyadh,31.71,1.24,21.6,143.55,0.667,183.85
VEH-1420,SUV,BMW,2020,187,2023-12-06,2023-12-16,10,2,12,Tabuk,36.99,9.32,18.85,166.36,0.47,227.87
VEH-1421,Van,BMW,2022,208,2023-01-06,2023-01-12,6,4,1,Riyadh,35.36,1.89,12.06,205.76,0.038,236.07
VEH-1422,Economy,Toyota,2023,94,2023-01-30,2023-02-09,10,0,1,Jeddah,35.44,4.77,15.56,101.58,0.565,144.84
VEH-1423,Sedan,Ford,2019,106,2023-04-19,2023-05-01,12,2,4,Dammam,28.55,1.85,3.69,102.38,0.412,133.44
VEH-1424,SUV,Toyota,2021,241,2023-05-09,2023-05-21,12,1,5,Riyadh,39.29,2.41,13.73,163.87,0.33,211.16
VEH-1425,Luxury,Nissan,2020,436,2023-05-07,2023-05-17,10,6,5,Jeddah,50.33,2.3,34.43,426.94,0.336,451.86
VEH-1426,Economy,Toyota,2015,100,2023-01-25,2023-02-06,12,2,1,Jeddah,35.99,0.86,13.32,93.28,0.124,120.2
VEH-1427,Economy,Mercedes,2017,87,2023-02-09,2023-02-19,10,3,2,Makkah,29.04,6.85,20.58,90.9,0.2,110.11
VEH-1428,SUV,Nissan,2017,177,2023-05-15,2023-05-17,2,0,5,Dammam,24.31,4.56,16.03,216.77,0.405,257.68
VEH-1429,SUV,Nissan,2022,222,2023-03-25,2023-03-30,5,5,3,Riyadh,33.62,7.92,7.94,211.38,0.172,233.45
VEH-1430,Sedan,Toyota,2020,113,2023-01-14,2023-01-27,13,5,1,Khobar,34.68,2.83,19.3,113.38,0.28,163.65
VEH-1431,Van,Hyundai,2021,214,2023-10-10,2023-10-15,5,1,10,Riyadh,49.69,7.7,16.21,230.1,0.389,294.6
VEH-1432,SUV,Hyundai,2021,207,2023-08-04,2023-08-05,1,4,8,Makkah,35.36,1.98,17.87,255.95,0.119,249.02
VEH-1433,SUV,BMW,2021,186,2023-12-15,2023-12-28,13,4,12,Dammam,40.55,1.92,15.47,199.49,0.118,230.05
VEH-1434,Economy,Hyundai,2023,87,2023-08-16,2023-08-20,4,2,8,Khobar,38.06,6.16,19.74,126.65,0.596,192.99
VEH-1435,Luxury,Hyundai,2017,397,2023-03-22,2023-03-31,9,2,3,Riyadh,35.01,3.78,21.8,400.95,0.113,437.24
VEH-1436,Sedan,Hyundai,2021,111,2023-09-03,2023-09-09,6,6,9,Madinah,29.49,1.37,26.0,127.9,0.356,140.31
VEH-1437,Van,BMW,2023,196,2023-01-26,2023-01-31,5,3,1,Jeddah,30.98,2.06,5.53,189.8,0.297,207.42
VEH-1438,Sedan,Toyota,2016,127,2023-07-21,2023-07-23,2,4,7,Madinah,34.38,5.81,14.45,133.92,0.215,167.46
VEH-1439,SUV,Mercedes,2019,184,2023-12-09,2023-12-19,10,5,12,Madinah,37.29,4.61,13.93,189.74,0.23,242.14
VEH-1440,Van,Mercedes,2019,231,2023-09-13,2023-09-21,8,2,9,Riyadh,34.31,4.5,19.8,209.71,0.181,228.66
VEH-1441,Van,Nissan,2015,240,2023-04-22,2023-04-24,2,5,4,Dammam,36.8,1.86,25.74,224.15,0.482,254.89
VEH-1442,Van,Ford,2018,200,2023-05-08,2023-05-12,4,0,5,Madinah,26.1,2.6,20.26,216.14,0.408,230.29
VEH-1443,Sedan,Hyundai,2017,104,2023-06-25,2023-07-05,10,6,6,Jeddah,36.25,2.91,10.29,110.25,0.259,125.73
VEH-1444,SUV,Hyundai,2021,249,2023-10-28,2023-11-07,10,5,10,Riyadh,22.68,2.3,12.94,256.67,0.226,288.0
VEH-1445,Van,Ford,2021,219,2023-10-04,2023-10-07,3,2,10,Khobar,25.55,4.64,13.54,198.34,0.338,211.61
VEH-1446,Sedan,BMW,2020,108,2023-08-04,2023-08-05,1,4,8,Jeddah,37.26,5.56,23.41,127.05,0.366,167.36
VEH-1447,Sedan,BMW,2016,134,2023-09-11,2023-09-16,5,0,9,Riyadh,39.48,0.94,16.24,110.8,0.04,125.7
VEH-1448,Economy,Toyota,2019,98,2023-03-01,2023-03-11,10,2,3,Tabuk,37.42,6.0,15.12,126.09,0.617,143.11
VEH-1449,SUV,Ford,2023,182,2023-03-23,2023-03-31,8,3,3,Madinah,26.84,1.36,15.15,154.81,0.838,257.6
VEH-1450,Economy,Mercedes,2019,108,2023-08-22,2023-08-30,8,1,8,Makkah,32.16,2.85,17.24,164.84,0.306,171.25
VEH-1451,Luxury,Kia,2020,408,2023-04-28,2023-05-10,12,4,4,Madinah,49.2,1.03,19.48,390.17,0.635,473.39
VEH-1452,Sedan,Kia,2023,101,2023-06-08,2023-06-20,12,3,6,Madinah,29.42,1.0,17.03,106.5,0.178,146.88
VEH-1453,Economy,Kia,2015,112,2023-12-16,2023-12-28,12,5,12,Jeddah,33.38,1.17,10.09,129.31,0.259,178.46
VEH-1454,Sedan,Mercedes,2023,126,2023-12-25,2024-01-02,8,0,12,Madinah,21.62,8.24,22.99,115.08,0.372,156.29
VEH-1455,SUV,BMW,2020,191,2023-10-13,2023-10-20,7,4,10,Dammam,25.02,6.89,16.0,202.0,0.571,230.53
VEH-1456,SUV,Nissan,2015,168,2023-01-04,2023-01-15,11,2,1,Jeddah,25.24,5.98,28.65,159.61,0.183,197.45
VEH-1457,Luxury,Kia,2021,356,2023-08-02,2023-08-13,11,2,8,Makkah,41.14,1.42,25.88,366.72,0.278,417.22
VEH-1458,Van,Hyundai,2023,228,2023-07-13,2023-07-21,8,3,7,Dammam,20.85,0.97,14.96,230.75,0.325,281.44
VEH-1459,SUV,Toyota,2015,156,2023-03-19,2023-04-01,13,6,3,Tabuk,31.9,2.3,15.34,159.29,0.187,215.05
VEH-1460,Economy,Toyota,2016,80,2023-01-02,2023-01-13,11,0,1,Khobar,32.14,1.69,20.89,48.85,0.311,100.34
VEH-1461,Luxury,BMW,2016,443,2023-12-19,2023-12-20,1,1,12,Khobar,28.73,7.99,19.08,425.74,0.339,473.92
VEH-1462,Sedan,Kia,2019,139,2023-03-24,2023-03-28,4,4,3,Madinah,18.17,1.82,15.4,99.12,0.147,124.66
VEH-1463,Sedan,Toyota,2015,107,2023-01-08,2023-01-14,6,6,1,Riyadh,37.82,3.57,12.18,50.95,0.258,101.14
VEH-1464,SUV,Toyota,2019,184,2023-02-06,2023-02-09,3,0,2,Riyadh,36.16,4.57,15.81,174.27,0.078,179.74
